id_hotel,nombre,suburbio,barrio,ciudad,ciudad_geopy,estado,region,pais,codigo_postal,latitud,longitud,direccion_formateada,url_1,url_2,url_3,url_4,url_5,url_6,url_7,url_8,url_9,url_10,dominio_1,dominio_2,dominio_3,dominio_4,dominio_5,dominio_6,dominio_7,dominio_8,dominio_9,dominio_10,geosource,fuente_geodata
431750143,Hotel Oásis do Catete,Catete,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22211-140,-22.9225252,-43.1773209,"Hotel Oásis do Catete, Rua do Catete, Catete, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22211-140, Brazil",https://www.yelp.com/biz/hotel-oásis-do-catete-rio-de-janeiro,,,,,,,,,,www.yelp.com,,,,,,,,,,geopy,
445662664,,Alphaville,,,Barueri,São Paulo,Southeast Region,Brasil,06453-043,-23.4968915,-46.8480735,"Alameda Rio Negro, Alphaville Residencial 1, Alphaville, Barueri, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, 06453-043, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
445662683,,Alphaville,,,Barueri,São Paulo,Southeast Region,Brasil,06454-050,-23.4925528,-46.8476979,"Alameda Mamoré, Alphaville Residencial 1, Alphaville, Barueri, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Southeast Region, 06454-050, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
450195952,Fazenda São Gerônimo,,,,Soure,Pará,North Region,Brasil,68870-000,-0.6911978,-48.4983098,"Soure, Região Geográfica Imediata de Soure-Salvaterra, Região Geográfica Intermediária de Breves, Pará, North Region, 68870-000, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
450645615,Pousada dos Guarás,,,,Salvaterra,Pará,North Region,Brasil,68860-000,-0.7700551,-48.5124439,"Pousada dos Guarás, Rua Décima Primeira, Salvaterra, Região Geográfica Imediata de Soure-Salvaterra, Região Geográfica Intermediária de Breves, Pará, North Region, 68860-000, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
450799276,Hotel Galícia,Centro,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,20230-180,-22.9106615,-43.1872932,"Hotel Galícia, 6, Rua Carlos de Carvalho, Bairro de Fátima, Centro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 20230-180, Brazil",https://www.hotelgalicia.com.br/,,,,,,,,,,www.hotelgalicia.com.br,,,,,,,,,,geopy,
452657821,Riale Imperial Flamengo,Catete,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22220-000,-22.9273152,-43.1768644,"Riale Imperial Flamengo, 186, Rua do Catete, Catete, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22220-000, Brazil",https://www.booking.com/hotel/br/imperial-rio-de-janeiro.pt-br.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
452657840,Vitória,Catete,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22220-000,-22.9264561,-43.176775,"Vitória, 172, Rua do Catete, Catete, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22220-000, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
460154758,Hotel Parque Balneário,Gonzaga,,,Santos,São Paulo,Southeast Region,Brasil,11060-002,-23.9690536,-46.3327006,"Hotel Parque Balneário, Avenida Anna Costa, Gonzaga, Santos, Região Imediata de Santos, Região Metropolitana da Baixada Santista, Região Geográfica Intermediária de São Paulo, São Paulo, Southeast Region, 11060-002, Brazil",https://www.castelodeitaipavahoteis.com.br/hotel/parque-balneario-santos,,,,,,,,,,www.castelodeitaipavahoteis.com.br,,,,,,,,,,geopy,
479091125,Motel Emoção,Osvaldo Cruz,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,21341-180,-22.8798828,-43.3547239,"Motel Emoção, Estrada Intendente Magalhães, Osvaldo Cruz, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 21341-180, Brazil",https://motelemocoes.com.br/suites/,,,,,,,,,,motelemocoes.com.br,,,,,,,,,,geopy,
482734199,Piramide,,,,Eldorado,São Paulo,Southeast Region,Brasil,,-24.5232485,-48.1088989,"Piramide, Avenida Marechal Castelo Branco, Eldorado, Região Imediata de Registro, Região Geográfica Intermediária de Sorocaba, São Paulo, Southeast Region, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
482736038,Rial,Jardim Mosteiro,,,Itanhaem,São Paulo,Southeast Region,Brasil,11740-000,-24.1804858,-46.7853338,"Rial, Rua João Mariano Ferreira, Jardim Mosteiro, Itanhaém, Itanhaem, Região Imediata de Santos, Região Metropolitana da Baixada Santista, Região Geográfica Intermediária de São Paulo, São Paulo, Southeast Region, 11740-000, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
486883738,Hotel Pousada da Colina,Centro,,,Santa Rita do Passa Quatro,São Paulo,Southeast Region,Brasil,13670-000,-21.7065818,-47.4818674,"Hotel Pousada da Colina, 791, Rua José Rodrigues Palhares, Centro, Santa Rita do Passa Quatro, Região Imediata de São Carlos, Região Metropolitana de Ribeirão Preto, Região Geográfica Intermediária de Araraquara, São Paulo, Southeast Region, 13670-000, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
493041520,San Siro,Vila Elisabeth,Chácara São Caetano,,São Carlos,São Paulo,Southeast Region,Brasil,13560-330,-22.0105731,-47.8890936,"San Siro, Rua Vinte e Oito de Setembro, Chácara São Caetano, Vila Elisabeth, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Southeast Region, 13560-330, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
496296767,Motel Las Vegas,Jardim Gramados de Sorocaba,Jardim Novo Bandeirantes,,Sorocaba,São Paulo,Southeast Region,Brasil,18017-351,-23.5027685,-47.4121176,"Motel Las Vegas, Rua Francisco José Moron Blanco, Jardim Novo Bandeirantes, Jardim Gramados de Sorocaba, Sorocaba, Região Imediata de Sorocaba, Região Metropolitana de Sorocaba, Região Geográfica Intermediária de Sorocaba, São Paulo, Southeast Region, 18017-351, Brazil",https://www.motellasvegas.com.br/suítes,,,,,,,,,,www.motellasvegas.com.br,,,,,,,,,,geopy,
501852696,Comfort Suites,Praia Campista,,,Macaé,Rio de Janeiro,Southeast Region,Brasil,27920-390,-22.4078012,-41.8023079,"Comfort Suites, 3036, Avenida Atlântica, Praia Campista, Macaé, Região Geográfica Imediata de Macaé-Rio das Ostras, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Southeast Region, 27920-390, Brazil",https://www.atlanticahotels.com.br/,,,,,,,,,,www.atlanticahotels.com.br,,,,,,,,,,geopy,
502762270,,Cidade da Esperança,,,Natal,Rio Grande do Norte,Northeast Region,Brasil,59072-100,-5.8206127,-35.2384034,"Rua Catolé do Rocha, Cidade da Esperança, Zona Oeste, Natal, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Northeast Region, 59072-100, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
502762276,,Cidade da Esperança,,,Natal,Rio Grande do Norte,Northeast Region,Brasil,59070-030,-5.821648,-35.2331174,"Rua Adolfo Gordo, Cidade da Esperança, Zona Oeste, Natal, Região Geográfica Imediata de Natal, Região Geográfica Intermediária de Natal, Rio Grande do Norte, Northeast Region, 59070-030, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
502863752,Guanabara Palace Hotel,Centro,Saara,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,20090-004,-22.9010321,-43.1795544,"Guanabara Palace Hotel, Avenida Presidente Vargas, Saara, Centro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 20090-004, Brazil",https://guanabarahotel.com.br/,,,,,,,,,,guanabarahotel.com.br,,,,,,,,,,geopy,
504459657,Pousada Casa das Flores,,,,Alto Paraíso de Goiás,Goiás,Central-West Region,Brasil,,-14.1762751,-47.8148154,"Pousada Casa das Flores, Rua 10, São Jorge, Alto Paraíso de Goiás, Região Geográfica Imediata de Flores de Goiás, Região Geográfica Intermediária de Luziânia-Águas Lindas de Goiás, Goiás, Central-West Region, Brazil",,,,,,,,,,,,,,,,,,,,,geopy,
505534675,Mercure,Santo Antônio,Santo Antônio,Belo Horizonte,Belo Horizonte,Minas Gerais,Southeast Region,Brasil,30160-038,-19.9374978,-43.945012,"Mercure, 7315, Avenida do Contorno, Santo Antônio, Regional Centro-Sul, Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Southeast Region, 30160-038, Brazil",https://all.accor.com/hotel/3575/index.pt-br.shtml,,,,,,,,,,all.accor.com,,,,,,,,,,geopy,
507684840,Hotel Novo Mundo,Glória,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22210-030,-22.9252036,-43.1732739,"Hotel Novo Mundo, 20, Praia do Flamengo, Glória, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22210-030, Brazil",https://novo-mundo.riodejaneiro-hotels.net/pt/,,,,,,,,,,novo-mundo.riodejaneiro-hotels.net,,,,,,,,,,geopy,
512847984,Hotel La Costa,Santa Teresa,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22220-011,-22.9142993,-43.1826263,"Hotel La Costa, 71, Rua Riachuelo, Bairro de Fátima, Santa Teresa, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22220-011, Brazil",https://www.booking.com/hotel/br/la-costa.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
512852947,Love Time Hotel,Glória,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22211-140,-22.9220847,-43.1765722,"Love Time Hotel, 63, Rua do Catete, Glória, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22211-140, Brazil",https://www.lovetimehotel.com.br/,,,,,,,,,,www.lovetimehotel.com.br,,,,,,,,,,geopy,
512854718,Hotel Shalimar,Vidigal,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22450-242,-22.9948706,-43.2349661,"Hotel Shalimar, 218, Avenida Niemeyer, Vidigal, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22450-242, Brazil",https://www.booking.com/hotel/br/best-western-shalimar-praia.pt-br.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
512858216,Motel Sinless,Vidigal,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22450-242,-22.9948114,-43.234832,"Motel Sinless, 214, Avenida Niemeyer, Vidigal, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22450-242, Brazil",https://www.planetabrasileiro.com/motel-sinless-vidigal-rio-de-janeiro-rj-F120BC8041ED34C,,,,,,,,,,www.planetabrasileiro.com,,,,,,,,,,geopy,
512860156,Elegance,Flamengo,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22210-050,-22.928362,-43.1747683,"Elegance, 19, Rua Corrêa Dutra, Flamengo, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22210-050, Brazil",https://www.elegancepraiahotel.com.br/,,,,,,,,,,www.elegancepraiahotel.com.br,,,,,,,,,,geopy,
512865324,Escort Motel,São Conrado,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22610-001,-22.9930668,-43.2558231,"Escort Motel, 674, Estrada da Gávea, São Conrado, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22610-001, Brazil",https://www.xvideos.com/?k=brazilian+escort+anal+hotel,,,,,,,,,,www.xvideos.com,,,,,,,,,,geopy,
512867289,Nosso Hotel,Vidigal,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22450-242,-22.9947421,-43.2347354,"Nosso Hotel, 210, Avenida Niemeyer, Vidigal, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22450-242, Brazil",https://www.nossomotel.com.br/,,,,,,,,,,www.nossomotel.com.br,,,,,,,,,,geopy,
512869193,Challon Motel,Santa Teresa,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,20241-050,-22.9208354,-43.1806023,"Challon Motel, 521, Rua Cândido Mendes, Santa Teresa, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 20241-050, Brazil",https://www.yelp.com/biz/challon-motel-rio-de-janeiro,,,,,,,,,,www.yelp.com,,,,,,,,,,geopy,
512871642,Diamond Hotel,Lapa,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,20241-180,-22.9175068,-43.1773673,"Diamond Hotel, 46, Rua da Glória, Lapa, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 20241-180, Brazil",https://www.skyscanner.com.br/hoteis/tailandia/nan-hotels/diamond-homestay-nan/ht-146192562,,,,,,,,,,www.skyscanner.com.br,,,,,,,,,,geopy,
512873877,Hotel Barão do Flamengo,Flamengo,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22220-080,-22.9328109,-43.1766602,"Hotel Barão do Flamengo, 36, Rua Barão do Flamengo, Flamengo, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22220-080, Brazil",http://hotelbaraodoflamengo.com.br/wp/,,,,,,,,,,hotelbaraodoflamengo.com.br,,,,,,,,,,geopy,
512887703,Hotel Serrano,Catete,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22221-070,-22.9308802,-43.1804064,"Hotel Serrano, 22, Rua Gago Coutinho, Catete, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22221-070, Brazil",https://www.booking.com/hotel/br/serrano-resort-convencoes-spa.pt-br.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
512889445,Hotel Pedro Américo,Catete,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22211-200,-22.9244917,-43.1785727,"Hotel Pedro Américo, 173, Rua Pedro Américo, Catete, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22211-200, Brazil",https://br.todosnegocios.com/pt/hotel-pedro-américo_1A,,,,,,,,,,br.todosnegocios.com,,,,,,,,,,geopy,
518611821,Hotel Danúbio,São Brás,,Belém,Belém,Pará,North Region,Brasil,66090-520,-1.4486694,-48.4651975,"Hotel Danúbio, 63, Primeira Travessa de Queluz, São Brás, Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, North Region, 66090-520, Brazil",https://danubiohotel.com.br/,,,,,,,,,,danubiohotel.com.br,,,,,,,,,,geopy,
527082940,Hotel Inglês,Glória,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22221-000,-22.9253222,-43.1736816,"Hotel Inglês, 20, Rua Silveira Martins, Glória, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22221-000, Brazil",http://www.hotelingles.com.br/,,,,,,,,,,www.hotelingles.com.br,,,,,,,,,,geopy,
529748996,Atlântico Copacabana,Copacabana,Bairro Peixoto,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22030-000,-22.9667761,-43.1862122,"Atlântico Copacabana, 90, Rua Siqueira Campos, Bairro Peixoto, Copacabana, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22030-000, Brazil",https://www.booking.com/hotel/br/atlantico-copacabana.pt-br.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
529749005,Apa Hotel,Copacabana,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22040-001,-22.9665351,-43.1829688,"Apa Hotel, 305, Rua República do Peru, Copacabana, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22040-001, Brazil",https://www.booking.com/hotel/br/travel-inn-apa-pau-brasil.pt-br.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
529749016,Ibiza Copacabana Hotel,Copacabana,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22020-010,-22.9632989,-43.1762731,"Ibiza Copacabana Hotel, Rua Belfort Roxo, Copacabana, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22020-010, Brazil",https://www.booking.com/hotel/br/ibiza.pt-br.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
529749019,Hotel Porto Bay Rio Internacional,Copacabana,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22020-002,-22.9663889,-43.1770799,"Hotel Porto Bay Rio Internacional, 1500, Avenida Atlântica, Copacabana, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22020-002, Brazil",https://www.booking.com/hotel/br/porto-bay-rio-internacional.pt-pt.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
529749023,Best Western Augusto's Rio Copa Hotel,Copacabana,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22011-970,-22.9616093,-43.1748641,"Best Western Augusto's Rio Copa Hotel, 370, Avenida Princesa Isabel, Copacabana, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22011-970, Brazil",https://www.bestwestern.com.br/,,,,,,,,,,www.bestwestern.com.br,,,,,,,,,,geopy,
529749029,Windsor Hotel Leme,Leme,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22010-010,-22.9631073,-43.1696988,"Windsor Hotel Leme, 656, Avenida Atlântica, Leme, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22010-010, Brazil",https://windsorhoteis.com/hotel/windsor-leme/,,,,,,,,,,windsorhoteis.com,,,,,,,,,,geopy,
529749030,Acapulco Copacabana Hotel,Leme,,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22021-000,-22.964082,-43.1732446,"Acapulco Copacabana Hotel, 854, Rua Gustavo Sampaio, Leme, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22021-000, Brazil",http://www.acapulcohotel.com.br/,,,,,,,,,,www.acapulcohotel.com.br,,,,,,,,,,geopy,
529749032,Real Residence Hotel,Copacabana,,,Rio de Janeiro,Rio de Janeiro,Southeast Region,Brasil,22011-970,-22.9607149,-43.1749285,"Real Residence Hotel, Avenida Princesa Isabel, Copacabana, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Southeast Region, 22011-970, Brazil",https://www.booking.com/hotel/br/real-residence-rio-de-janeiro4.html,,,,,,,,,,www.booking.com,,,,,,,,,,geopy,
